 4. 体温≥38.0℃。	Laboratory Examinations
 8.使用免疫抑制剂治疗者	Pharmaceutical Substance or Drug
 -BP ≥130 mmHg/≥85 mmHg;	Laboratory Examinations
 5、研究人员认为其他原因不适合临床试验者。	Researcher Decision
 4）使用免疫调节剂的患者；	Pharmaceutical Substance or Drug
 3)入组前4周内接受过任何性质的放疗；	Therapy or Surgery
1)术前存在泌尿系感染	Disease
 d)同时伴有肘关节伸直痉挛﹥Ⅰ级；	Disease
 （4）脑病；	Disease
 2、出生体重≥1000g	Laboratory Examinations
 20)酒精或毒品筛查阳性者或在过去五年内有药物滥用史或试验前3个月使用过毒品者；	Addictive Behavior
 2、发病12-24小时仍有进行性缺血性胸痛和至少2个胸前导联或肢体导联ST段抬高&gt;0.1mV,或血流动力学不稳定的患者，无直接PCI条件。	Sign
1.择期行肠镜检查的门诊患者	Multiple
 （3）患有Ⅱ级以上心肌缺血或心肌梗塞、控制不良的心律失常（包括QTc间期男性≥450 ms、女性≥470 ms）；	Multiple
 8)研究者认为有不适宜参加本次研究的其它情况。	Researcher Decision
 3) 能够理解并自愿参加本次临床试验并签署知情同意书；	Consent
 3) 月经周期规律[(28±7)d]；	Pregnancy-related Activity
 5)受试者能够理解、遵守试验方案，并且签署知情同意书。	Multiple
1.无牙颌种植修复患者。	Therapy or Surgery
 2.ECOG PS：0～2分；	Risk Assessment
 2、符合RomeⅢ标准规定的FD-PDS亚型(见附录3)并且在筛选前至少6个月出现以下1项或1项以上症状：餐后饱胀、早饱的受试者；	Multiple
 骨髓：中性粒细胞计数(ANC)≥1.5×109/L，血小板≥75×109/L，血红蛋白≥90g/L。	Laboratory Examinations
 2）因下肢动脉硬化闭塞症曾接受股浅动脉裸金属支架成形术；	Multiple
    b）候选人难以收集尿液，找不到助手;	Capacity
 3.病理性肥胖，BMI&gt;40kg/㎡；	Multiple
 6)合并任何可能影响尿控及排尿功能的疾病，如神经源性膀胱、尿道狭窄	Disease
 （8）签署知情同意书。	Consent
 (7) 无其他眼部疾病	Disease
 2.B细胞白血病或淋巴瘤样本CD19呈阳性	Disease
 2. 具有严重的原发性心、肝、肺、肾、血液或影响其生存的严重疾病。	Disease
 3) 损伤面积&lt;2cm2或&gt;8cm2 或损伤周围缺乏正常软骨组织围绕者	Disease
 (3)择期行下肢单侧骨折切开复位内固定术或膝关节镜探查术的病人。	Therapy or Surgery
 （5）近3个月内或正在参加其它药品、医疗器械等相关临床试验者；	Enrollment in other studies
1、符合COPD诊断标准的患者；	Diagnostic
 6.已知的对地塞米松及其类似物有高敏感反应病史	Allergy Intolerance
 ②3个月内曾进行系统治疗，包括大面积外用强效皮质类固醇或免疫抑制剂；	Therapy or Surgery
 2. 自愿参加本次试验并签署知情同意书	Consent
 （2）听力障碍导致类似儿童注意缺陷多动障碍表现者。	Disease
 (5)  HCV病毒基因分型为基因1型；	Laboratory Examinations
 2. 符合上述急性、亚急性颈痛诊断标准者；	Diagnostic
 ?SGPT/ALT，SGOT/AST 或者总胆红素持续升高，超过正常值2倍以上	Laboratory Examinations
 3. 年龄在18～70岁之间，性别不限；	Multiple
(1）已停止表皮生长因子抑制剂（EGFRIs）治疗。	Therapy or Surgery
 3) 证实心房内血栓，肿瘤，或其他可能妨碍导管放置的疾病	Disease
 11.妊娠期或哺乳期或计划在试验期间怀孕的妇女；	Pregnancy-related Activity
         Group7：切除标本上见卫星结节；	Disease
 4)ALT在正常值上限的2-10倍之间；	Laboratory Examinations
（1）拒绝参加者；	Consent
 4. 胃癌病理分期部分IIIA期（T4aN2M0、T3N2M0、T2N3aM0）、IIIB期、IIIC期（8th AJCC TNM）；	Neoplasm Status
 d.患有严重代谢性疾病，肾功能损伤（血肌酐&gt;1.4mg/dL或肌酐清除率&lt;60）影响造影剂排泄；	Multiple
 4）受试者必须在研究前对本研究知情同意，并自愿签署了书面的知情同意书。	Consent
 4 BMI≥30；	Risk Assessment
 A.年龄在18-65岁的男性和女性；	Multiple
 ?心电图基本正常，超声心动图提示左室射血分数(LVEF)≥55%；	Laboratory Examinations
 试验前3个月内参与献血者。	Blood Donation
 ②有严重的心胸血管系统疾病、泌尿系统疾病、血液系统疾病、消化系统疾病，不能耐受试验研究者；	Disease
 （4）符合细菌性阴道病诊断标准（Amsel标准）。	Diagnostic
 8. 酒精和药物滥用者；	Addictive Behavior
 ⑧过敏体质者，或对本试验药物过敏者；	Allergy Intolerance
1.完成正畸治疗的患者	Therapy or Surgery
 14)月经期妇女；	Pregnancy-related Activity
 2、正常对照组（即胃无息肉组）：内镜下未发现息肉。	Disease
入选时有心力衰竭、呼吸衰竭、中毒性脑病、渗出性胸膜炎等合并症者。	Disease
 4.认知能力正常（无痴呆）患者	Symptom
 3. 用药稳定（本研究开始前一个月或研究期间均未更换药物）。	Pharmaceutical Substance or Drug
1 伴有器质性精神疾病、严重的躯体疾病、物质滥用、头部外伤、癫痫史、帕金森等神经疾病患者及其它不适合接受ECT治疗者；	Multiple
 6.肾功能（肌酐清除率≥60ml/min）	Laboratory Examinations
 3.存在活动性出血或者明显的出血倾向患者	Sign
 ③妊娠、哺乳期失眠者；	Pregnancy-related Activity
-脑损伤;	Disease
 （3）妊娠期患者；	Pregnancy-related Activity
 6.有中风或伴有肢体皮肤植物神经功能障碍等疾病；	Disease
 10. AIDS或慢性丙型肝炎患者。	Disease
 6. 患者的预期寿命小于12个月。	Life Expectancy
 ④凝血时间延长；	Laboratory Examinations
 2.存在严重的躯体或精神疾病；	Disease
 3.ALT或AST&lt;80 u/L	Laboratory Examinations
 骨髓功能：WBC≥4.0×109/L，ANC≥2.0×109/L，PLT≥100×109/L Hb≥90g/L;	Multiple
 4.（6个月内）既往未进行其他眼内手术或激光治疗。	Therapy or Surgery
 (3) 孕期或哺乳期女性；	Pregnancy-related Activity
 （12）疑似结核或有结核病史者	Disease
 （5）患者患有严重的全身系统性或心理疾病；	Disease
 7.急性胰腺炎，没有明确感染灶；	Disease
 2. 活动性慢性肺部疾病(支气管哮喘、结核、其它情况引起的低氧血症)；肺部转移性肿瘤；合并其它肿瘤；	Disease
 3)脑肿瘤、鼻腔、鼻窦等不常规行颈部预防照射的肿瘤；	Disease
 ②符合西医ITP诊断标准及持续性、慢性分型。	Multiple
 7  自愿参加临床试验者，已签署知情同意书。	Consent
1.年龄在18-85岁；	Age
 11)男方患有生殖系统肿瘤或者结核；	Disease
 ⑤体温&lt;39.0℃；	Laboratory Examinations
 7  足够的血液功能：中性粒细胞计数（ANC）≥2×109/L、血小板计数≥100×109/L并且血红蛋白≥9 g/dL；	Multiple
 6. 怀疑或确有酒精、药物滥用病史。	Addictive Behavior
 5）能配合完成内镜及介入诊疗者；	Compliance with Protocol
 7)乙肝表面抗原阳性，或丙型肝炎病毒抗体阳性，或人免疫缺陷病毒（HIV）抗体阳性；	Laboratory Examinations
1、预期寿命小于3年；	Life Expectancy
 3. 患者拒绝入组，或由于患者与患者家属不愿意配合等原因无法获取血液样本患者；	Consent
 2.HAMD 量表17项得分≥17分；	Risk Assessment
 (9) 试验前2 周内，使用过任何其他药物(包括中药)者。	Pharmaceutical Substance or Drug
 4）对红霉素眼膏过敏者	Allergy Intolerance
 5）合并疾病不适合手术和/或化学治疗；	Multiple
 3 肝功能异常	Organ or Tissue Status
 9.研究人员认为其他原因不适合临床试验者；	Researcher Decision
 （2）年龄18岁以上，性别不限；	Multiple
 （3）能够与研究者良好交流及遵照整个随访要求执行的患者	Compliance with Protocol
 (4)育龄期女性血妊娠试验阴性，且受试者（包括男性受试者）愿意未来6个月内无妊娠计划且自愿采取有效避孕措施；	Pregnancy-related Activity
 2. 超重肥胖2型糖尿病诊断标准：在满足上述条件之一且BMI≥24.0kg/m2者;	Multiple
 3. 伴有包括真菌，细菌，病毒或其他不可控性感染或需要四级隔离处理感染的患者。	Disease
 12) 急诊手术者。	Therapy or Surgery
 3、颅内多发性出血	Sign
 （5）维生素B12缺乏, 梅毒血清学试验阳性或甲状腺功能不全；	Multiple
 3. 知情同意，志愿受试。获得知情同意书过程应符合GCP规定。	Consent
 5)试验前已经详细了解试验性质、意义、可能的获益，可能带来的不便和潜在的风险与不适，并自愿参加本次临床试验，能与研究者良好沟通，遵从整个研究的要求，且签署了书面的知情同意书。	Multiple
 6）颅面部创伤或烧伤；	Disease
 （5）不能按规定用药，依从性差，资料不全影响疗效和安全性判断者；	Multiple
1. 患者有凝血功能异常(血小板计数&lt; 60×109/L或国际标准化比值INR&gt;1.5)；	Multiple
1.年龄40-80岁；	Age
 4、患者知情同意。	Consent
  2）年龄&gt;18周岁；	Age
 （3）受试者应具有独立的生活自理能力，日常生活活动能力量表大于60分。	Risk Assessment
 （6）严重心、肺及神经系统疾病等重症者；	Disease
 (7)IV°以上肝性脑病，或其他情况，导致无法口服药物者；	Multiple
1.女性	Gender
 （2）髋关节长期慢性疼痛超过1年以上或确诊为明显的髋骨关节炎者；	Disease
 ③尿道功能障碍患者；	Disease
 11. 残疾患者（盲、聋、哑、智力障碍、精神障碍、肢体残疾）。	Disabilities
 （5）已出现脑转移神经损伤产生认知行为障碍者；	Disease
 4.经胸部X 线片或胸部CT 检查肺部有结核浸润病灶；	Diagnostic
 （3）近3个月透析前血磷平均水平≥1.78 mmol/L；	Laboratory Examinations
 （5）中医证候积分＜4分者；	Risk Assessment
 6 既往有对试验干预药物和磺胺过敏者；	Allergy Intolerance
 7.国际勃起功能评分IIEF-5在5-21分之间；	Risk Assessment
 10、入组前90天发生颅内出血者（脑实质出血、蛛网膜下腔出血、硬膜下/外出血）；	Sign
1.符合抑郁症诊断标准；	Diagnostic
 2）年龄&gt;60岁	Age
 3)遵循病人及家属同意;	Consent
 3.有上消化道出血史或者胃镜证实有出血倾向的患者	Sign
 （2）非首次手术患者；	Therapy or Surgery
 2）患者ECOG评分状态≤2；	Risk Assessment
 11.有其他严重共病者（如合并恶性高血压、严重心脏疾病、呼吸衰竭等导致患者无法耐受体外循环，或合并恶性肿瘤等由于共病的存在预计生存期不足6个月者）；	Multiple
 ⑧既往无心、肺、脑、肾、肝慢性病史；	Disease
 12.患者对接受的治疗和随访有良好的依从性。	Compliance with Protocol
 （5）入选前1个月内未参加其他干预措施的临床研究；	Enrollment in other studies
 4、患者愿意并且能够正确地完成VAS评分卡的记录。	Risk Assessment
 3）符合美国麻醉医师协会评分Ⅰ-Ⅲ的患者；	Risk Assessment
 ④妊娠、准备妊娠或哺乳期妇女；	Pregnancy-related Activity
 ②ASA分级I-IV级	Risk Assessment
    4) 心功能4级（NYHA）	Risk Assessment
 对局麻药过敏；	Allergy Intolerance
 4、家住研究单位所在城市	Address
 2.受试者接受了肺癌的化疗、放疗或手术治疗；	Therapy or Surgery
 5）从胸痛发作到诊断为急性心肌梗死超过 24小时的受试者的非梗死相关血管	Disease
 (11). 伴有影响依从性的其他因素。	Compliance with Protocol
 未来一年居住在本社区；	Address
 2. ER（+），口服第三代芳香化酶抑制剂治疗的患者；	Therapy or Surgery
 10，系统性炎症患者；	Disease
 4.Hb≥80g/L；ALT、TBIL、DBIL≤1.5×正常值上限，肌酐正常；	Laboratory Examinations
 5. 糖尿病、严重心血管疾病、性传播疾病、任何恶性肿瘤、消化道溃疡、出血性疾病的患者；	Disease
 受试者要自愿配合完成每周电话访问。	Consent
 （5）体内植入金属物者，体内植入医用电子仪器如心脏起搏器等者。	Device
 b、6个月内经胃镜检查或24小时食管PH监测及阻抗分析明确有胃食管反流病；	Diagnostic
 9.采样前1个月内无腹泻、痢疾等感染性胃肠道病史，	Disease
 有生育可能女性（以及女方有生育可能的男性受试者）在整个研究期间采取有效避孕措施。	Pregnancy-related Activity
 (2) 正在接受或准备开始化疗的患者；	Therapy or Surgery
 不孕年限1年以上	Pregnancy-related Activity
 4、慢性胰腺炎急性发作	Disease
 5. 受试者必须能够提供新鲜或存档的肿瘤组织（福尔马林固定、石蜡包埋的[FFPE]组织块或至少10张未染色的FFPE玻片）及其病理学报告。备注：EGFR和/或ALK突变状态不详的肺鳞癌受试者需要提供额外的肿瘤组织用于在该研究中心（或其它指定的中心）进行检测。如果受试者能提供的未染色玻片不到10张，由研究者根据具体情况决定是否可以入组。	Data Accessible
 联合HIV感染患者。	Disease
 6.经研究者判断，受试者愿意并能够遵守所有的试验要求.	Researcher Decision
1)病理确诊的WHO II/III型初诊鼻咽癌患者；	Diagnostic
 2)对方案中任何药物有过敏史。	Allergy Intolerance
 5. ECOG PS：0-1分；	Risk Assessment
 5．无精神及神经系统用药史，无滥用药物、酒精史，无药物成瘾史；无使用影响中枢神经系统和实验结果的用药史；	Multiple
 12、乙肝表面抗原（HBsAg）、丙肝抗体（HCV-Ab）、获得性免疫综合征抗体（Anti-HIV）及抗梅毒螺旋体抗体（TP-Ab）任意一项阳性者。	Laboratory Examinations
 4、并HBV，HIV感染者	Disease
 7.患者能够理解试验的内容及意义，自愿参加本试验并签署同意书。	Multiple
 13.妊娠或哺乳期女性；	Pregnancy-related Activity
1.所需信息无法补充完整者；	Data Accessible
 2.既往眼部手术史	Therapy or Surgery
 (9)高血压病极高危者	Disease
 3.年龄20~55岁	Age
 4.已知对研究用肠内营养混悬液的任何成分过敏	Allergy Intolerance
 （5）妊娠期和哺乳期妇女；	Pregnancy-related Activity
 2. 左侧精索静脉曲张的患者	Disease
 9.患者有青光眼病史或青光眼可疑	Disease
 2.穿刺部位感染 ；	Disease
 3.有已知或可疑（或由高危发生可能）的免疫功能损伤或异常者，包括3个月内接受糖皮质激素、免疫抑制剂或免疫增强剂治疗者、在3个月内接受胃肠道以外的蛋白制剂或血液产品或血液成分者；	Multiple
 2.对血必净及其成分过敏，或严重过敏体质者	Allergy Intolerance
 7、预计生存时间少于24小时；	Life Expectancy
 3) 30天内使用过其他研究药物，或同时参加其他临床研究；	Multiple
 3) 暂时无生育要求	Pregnancy-related Activity
 16)临床实验室检查有临床意义异常、或其它临床发现显示有临床意义的下列疾病（包括但不限于胃肠道、肾、肝、神经、血液、内分泌、肿瘤、肺、免疫、精神或心脑血管疾病）；	Multiple
 3）在开始治疗前1月内未使用免疫抑制剂；	Pharmaceutical Substance or Drug
 3)严重心肺功能不全、严重心律失常、心肌梗死、心绞痛、严重出凝血疾病及严重肝脏疾病等无法耐受SBRT或手术者；	Multiple
 5)生殖道肿瘤的患者；	Disease
 3.按照美国癌症研究联合会癌症分期手册（第八版）NSCLC临床分期标准为Ⅳ期；	Diagnostic
 ③经各项检查判断认为不适合的病例	Researcher Decision
1.年龄18-70岁，于2017年03月到2017年06月来我院内分泌科门诊就诊的患者；	Multiple
 （4）除妊娠外其他情况引起恶心、呕吐症状，包括：甲状腺疾病、肝脏疾病、获得性免疫缺陷综合征、糖尿病、胆囊疾病、消化性溃疡病、恶性肿瘤化疗、抗生素治疗、抗抑郁药物治疗、酗酒或吸毒者；	Multiple
 3. 任何严重的基础病、合并症和感染	Disease
 7.有癫痫或高热惊厥病史、反复呼吸道感染；	Disease
 3.有严重的未控制的内科疾病或感染者；	Disease
①脊柱外科手术史。	Therapy or Surgery
 （3）当特应性皮炎复发时可以在2天内到医院复诊；	Disease
严重心功能不全、重度贫血、血液系统疾病、肝功能异常、活动性出血及出血倾向；	Multiple
 2. 经MRI证实为脊髓损伤；	Diagnostic
 11)有头颈部放射治疗史。	Therapy or Surgery
 6. 造血系统疾病；	Disease
 (2)筛查或入选前三个月已经接受任何其他试验药物的患者；	Enrollment in other studies
 （12) 无其余恶性肿瘤病史；	Disease
 6.正系统接受类固醇治疗或其他免疫抑制剂治疗；	Pharmaceutical Substance or Drug
1.年龄&lt;18岁的未治AML。	Multiple
1)直肠癌、肛裂等严重肛肠病患者；	Disease
 （7）有严重并发病如脑血管病、原发性肾脏疾和可引起尿蛋白阳性疾病、血液系统疾病、 糖尿病周围神经病变以外各种神经病变、各种其他内分泌代谢疾病、精神障碍患者。	Disease
 ②术前合并周围神经损伤或病变	Disease
 3.伴有肺、心、肾、及胃肠道严重疾病者或精神病患者；	Disease
 2）对甲基强的松龙过敏者；	Allergy Intolerance
 8. 足够的血液功能：白细胞(WBC)≥4×109/L、血小板计数≥100×109/L 并且血红蛋白≥100g/L；	Multiple
 d)近1个月有出血史（胃肠道及尿路出血）。	Sign
 7.患者及其法定监护人签署知情同意书，具有良好的依从性，能够配合随访。	Multiple
 2）有咳嗽症状，咳嗽症状积分至少大于或等于2分；	Symptom
 （8）对糖皮质激素过敏者；	Allergy Intolerance
 （3）年龄18-45岁，性别不限；	Multiple
 5、高血压Ⅱ期以上（包括Ⅱ期，160~179或100~109 mmHg为高血压Ⅱ期）；	Non-Neoplasm Disease Stage
 7）患者本人签署知情同意书。	Consent
 （2）怀疑HCC肝外转移或者除HCC外合并其他类型肿瘤者；	Neoplasm Status
1、满10周岁，不满60周岁的受试者。	Age
 7.肠镜提示合并溃疡性结肠炎，克罗恩病。	Diagnostic
1）心脏疾病	Disease
1)曾使用利妥昔单抗治疗病人	Pharmaceutical Substance or Drug
1.年龄18-75岁	Age
 11、所行手术需要进行肠造瘘	Therapy or Surgery
1. 恶性肿瘤拟行周期性输注化疗药物需置入三向瓣膜式PICC患者;	Therapy or Surgery
 （2）诊断为抽动障碍；	Diagnostic
 12以及近一个月内经历其他手术、跌打损伤、外伤（含骨折）等的志愿者；	Multiple
（1）年龄在18－70岁之间，性别不限，术后经病理诊断为肝细胞性肝癌；	Multiple
 2) 对他达拉非或者其辅料有过敏史。过敏体质（多种药物及食物过敏）；	Allergy Intolerance
 4. 年龄为20-70岁。	Age
 7) 妊娠或哺乳期妇女；	Pregnancy-related Activity
 14.进入研究前的6个月内，出现以下情况：心肌梗死、严重/不稳定型心绞痛、NYHA 2级以上心功能不全、≥2级的持续心律失常（根据NCI CTCAE 4.03版）、任何级别的房颤、冠状/周边动脉搭桥术、症状性充血性心力衰竭、脑血管意外（包括一过性脑缺血发作或症状性肺栓塞）；	Multiple
 3. HIV感染者;	Disease
 (4) 年龄20～40岁;	Age
 L．预计生存时间3个月以上。	Life Expectancy
 (3)过去两年内发生过重度慢性肝炎（定义见附录2）；	Disease
 6.按NYHA标准，Ⅲ～Ⅳ级心功能不全，或心脏彩超检查提示左室射血分数（LVEF）＜50%者；	Multiple
1.非全身麻醉下择期骨科手术患者，预计手术时间至少持续30min；	Therapy or Surgery
 9. 对本项目使用的生物制剂具有过敏或过敏史的患者。	Allergy Intolerance
 （2）汉族，年龄18-60岁，ASA级Ⅰ～Ⅲ级,手术时间＜2H，体重指数18-25kg/㎡。	Multiple
 6）合并下肢血管疾病	Disease
严重心律失常：Ⅱ度Ⅱ型或Ⅲ度房室传导阻滞，室性心动过速，病态窦房结综合征，频发室上速；（经心脏起搏治疗者除外）	Multiple
 12) 职业司机或经常夜间户外工作者；	Special Patient Characteristic
 3.有合并感染，如丙肝病毒、丁肝病毒、人类免疫缺陷毒等的合并感染；	Disease
 （3）临床诊断：有腰部疼痛、腹痛、泌尿系感染、血尿或尿失禁等临床症状	Diagnostic
 2、年龄18-70岁；	Age
 13.患者术后可能会出现斜视	Disease
 8. 筛选前3个月内接受过抗贫血治疗者；	Therapy or Surgery
 5).不良生育史，大于等于2次不明原因流产史	Pregnancy-related Activity
 （2）年龄18~70周岁，性别不限；	Multiple
 (4)年龄在40至80岁之间；	Age
 12) 肾功能异常（Cr&gt;正常值上限或Ccr&lt;60ml/min）的患者；	Multiple
 iii.口腔及颌面部急性炎症 、肿瘤	Disease
 ⑨精神疾病患者。	Disease
 2.有颅骨缺损；	Disease
 3、年龄15-70岁，男女不限；	Multiple
 (12) 长期酗酒、吸毒或滥用药物以致影响试验结果评价的患者；	Addictive Behavior
 7)存在药物不可控制的高血压	Disease
 （2） 因肾病综合征、甲状腺机能减退、痛风、急性或慢性肝胆疾病、糖尿病等所致的高脂血症；	Disease
 （3）30岁≤年龄≤70岁；	Age
 4.KPS评分80分以上	Risk Assessment
 3、合并严重的心，肝，肾功能不全及骨关节疾病；	Multiple
 6)分组前 4 周内未使用 PDE5-i 治疗者；	Therapy or Surgery
 11)  由于任何原因，研究人员认为该受试者不适宜参加本研究者	Researcher Decision
 7. 血糖正常或控制稳定。心电图大致正常，无其他严重心肺疾病等；	Multiple
 4)严重的骨髓抑制	Disease
 3、由于使用某种药物或治疗方法，以致无法作疗效评价者。	Multiple
 2）年龄范围从20岁—60岁。男女比例不限。	Multiple
 (2)妊娠或哺乳期妇女；	Pregnancy-related Activity
 2）复治患者	Therapy or Surgery
 （6）符合本课题要求的MRI检查结果；	Diagnostic
 4)造影剂过敏史	Allergy Intolerance
 6. 入选研究前28天内有消化道穿孔病史者；	Disease
 （4）知情同意，志愿受试，知情同意过程符合GCP的规定。	Consent
 2.筛选前接受过双膦酸盐口服制剂相当于口服阿仑膦酸钠1个月以上的患者	Pharmaceutical Substance or Drug
 6. 受试者处于疾病治疗不稳定期或者有严重健康问题，包括（但不局限于）严重贫血；BMI&lt;18.5或&gt;30;糖尿病、胃癌等；	Multiple
1、确诊为股骨头坏死的患者。	Disease
 5.   患者主要组织器官功能良好：	Organ or Tissue Status
 （11）试验期间无法停戴角膜接触镜者	Capacity
1）妊娠女性；	Pregnancy-related Activity
 7.无法控制和/或诊断的内科情况，可能干扰或者影响研究治疗，如严重的肝、肾、心、脑疾病；未控制或未治疗的高血压（收缩压＞160mmHg和/或舒张压＞100mmHg）、未控制或未治疗的糖尿病；甲状腺功能亢进患者；	Multiple
 (7) 不配合、无法沟通者。	Literacy
 （2）美国麻醉学会(ASA)分级I 、II、Ⅲ级；	Risk Assessment
 13.受试者合并的其他疾病限制其参加研究，不能依从随访或影响研究的科学性完整性；	Multiple
 i．妊娠、哺乳期。	Pregnancy-related Activity
 ③损伤原因为创伤性；	Disease
 4）肠管外置造瘘者；	Therapy or Surgery
 3.有明确诊断的血小板减少或其它凝血障碍病史；	Disease
1、年龄18-80	Age
 (2)经组织学或细胞学确诊的肺癌、乳腺癌、胃肠肿瘤	Diagnostic
 2. 急性心肌梗死或不稳定心绞痛；	Disease
 2．接受心脏手术（术式包括冠状动脉旁路移植术、非体外循环冠状动脉旁路移植术、瓣膜手术和瓣膜联合CABG手术）的患者；	Therapy or Surgery
 [10]医生认为还存在有其他原因不能纳入治疗者。	Researcher Decision
 10)筛选前6个月内有处方药物滥用史和/或非法药物滥用史者；	Addictive Behavior
 （2）目前正在参加任何其他的临床试验	Enrollment in other studies
 治疗方式：诱导化疗+CCRT或单纯根治性CCRT	Therapy or Surgery
 5.持续不能控制的咳嗽	Symptom
 5、有高血压病史；	Disease
①既往有人格障碍、智力障碍者；	Disease
 3.妊娠或哺乳期的妇女	Pregnancy-related Activity
 ⑥已知对本研究中所用药物过敏的患者。	Allergy Intolerance
 10）有肝功能异常和或肾功能异常和或凝血功能异常和或贫血（血红蛋白低于正常下限 20g/L）的患者；	Multiple
 近期（30天内）PH监测证实有GERD，且PPI停药	Multiple
 ⑤患有其他肺外结核	Disease
 ⑥无法完成各种量表填写者；	Capacity
  [2] 诊刮/宫腔镜病理学确诊，子宫内膜样腺癌G1/G2(包括高分化、高中分化和中分化)；	Diagnostic
 3.有血脂资料的哮喘及正常儿童	Disease
（1）研究者认为不适合参加本试验的患者；	Researcher Decision
 （6）皮肤疾病无法接受阳光照射者；	Disease
 9）ECOG体力状态评分为0或1分；	Risk Assessment
 2.采血时间不在预定的时间点；	Laboratory Examinations
 10.患者自愿签署知情同意书	Consent
 （2）轻型RAU，病程在6月以上，间歇期≤2天，就诊时新发溃疡时间少于3天；	Multiple
 二，因其它非宫颈癌疾病需要进行子宫切除的患者。	Multiple
 2、穿刺部位感染溃疡；	Disease
 （4）已知对本研究中所用药物过敏的患者。	Allergy Intolerance
 (2) 排除下列基础疾病（可能造成ECS系统异常表达）患者：免疫系统疾病患者、严重感染患者、阿尔茨海默病患者、白血病患者、肿瘤患者及慢性肝脏疾病患者；	Disease
 - 合并叉韧带损伤、关节内外翻畸形等膝关节软组织不稳或不平衡影响活动评分者；	Disease
 （7）孕期或哺乳期妇女及计划在研究期内怀孕的妇女等；	Pregnancy-related Activity
1.妊娠或哺乳的女性，螺内酯可能会对此类患者有不良作用。	Pregnancy-related Activity
 ⑧患儿在本次手术前有麻醉手术史；	Therapy or Surgery
 3)神经精神系统疾病	Disease
 (3) 可逆试验后FEV1/FVC: 0.70-0.75。	Laboratory Examinations
 体外循环下冠脉搭桥术者	Therapy or Surgery
   10)两周内有脑卒中或一过性脑缺血发作（TIA）病史。	Disease
1.  既往对普罗布考或替米沙坦有不耐受或过敏史；	Allergy Intolerance
1)18岁≤年龄≤65岁，自愿入组，能理解和签署知情同意书；	Multiple
 4.男方或女方合并有遗传或获得性疾病；	Disease
 7.生殖系统、泌尿系统或全身感染的活动期	Non-Neoplasm Disease Stage
 5.存在与颅内罪犯血管病灶串联的颅内外血管的重度狭窄（70-99%）或闭塞（注：如果症状性基底动脉狭窄近端的该侧主供血的椎动脉闭塞，而基底动脉由对侧的椎动脉供血，是例外）	Disease
 (2)妊娠期或哺乳期妇女，精神病患者；	Multiple
 ⑤发病病程在2周到1年以内，患者及监护人均签署知情同意书。	Multiple
 ⑤术前异位妊娠诊断明确，重要脏器功能正常，无手术禁忌症；	Disease
 2) 符合功能性便秘诊断标准；	Diagnostic
 (6)由于精神障碍不能给予充分知情同意者，有严重癫痫患者；	Multiple
 ⑷CT和（MRI）对肿瘤部位评价无化疗禁忌症；	Disease
 （2）《汉密尔顿抑郁量表》分大于等于20分,	Risk Assessment
 4）严重的肾及造血系统疾病患者；	Disease
 6．经本中心病理科会诊有明确上皮源性恶性肿瘤的病理学类型；	Diagnostic
 4.合并使用β受体阻滞剂的禁忌症者：窦性心动过缓、支气管哮喘、慢性阻塞性肺气肿、心力衰竭、低血压、Ⅱ度以上房室传导阻滞和胰岛素依赖性糖尿病。	Disease
⑴ 0-1岁足月儿	Age
 （7）无民事行为能力	Capacity
 因肝病而未完成应该接种的各类疫苗。	Pharmaceutical Substance or Drug
 2）活动性肺结核的疑似病例；	Disease
 5、能够提供签署的书面知情同意书；	Consent
 2.肝、肾功能受损，其ALT大于正常值上限的2.5倍；血清肌酐大于正常值上限的1.3倍。	Multiple
 10.存在其他阻碍研究进行的任何情况	Researcher Decision
 6）正在参加与影响本研究结果的其它研究试验者；	Enrollment in other studies
 5.不能配合或交流困难的患者	Capacity
 6）治疗过程中突然病情变化或加重的患者	Therapy or Surgery
 2、近3个月内普通白光内镜下诊断慢性萎缩性胃炎阳性，而病理活检结果为阴性；	Diagnostic
 ②接受家庭透析的患者；	Therapy or Surgery
 4、术中出现意外情况或手术时间明显延长者；	Therapy or Surgery
 3妊娠期或哺乳期女性	Pregnancy-related Activity
 21.试验前1年内患有重大疾病或接受过重大外科手术者；	Multiple
1.并发尿路上皮癌（肾盂肾癌、输尿管癌、膀胱癌）中两种及以上的患者样本。	Disease
1. 不符合原发性骨质疏松症诊断标准；	Diagnostic
 5.心理、家庭、社会等因素导致无知情同意者；	Consent
 3.2.2.2 妊娠、肿瘤终末期患者、未成年人；	Multiple
 4.目前诊断为非轻、中度寻常型银屑病者（皮损面积超过其总体表面积的10%）；	Disease
 （4）合并严重心脏、肺、肝脏（如转氨酶高于正常值上限1.5倍以上）、肾脏等重要疾患者；	Multiple
 ⑤常规DMT治疗无效。	Therapy or Surgery
 4. 原意参加研究，及接受干预治疗和随访的	Multiple
 2. X线片和 CT 证实为肱骨近端骨折	Diagnostic
 4. 拟择期手术	Therapy or Surgery
 7) 顽固性心律失常；	Disease
 9.绝对淋巴细胞计数 ≥ 100/ uL；	Laboratory Examinations
 4. 出血性脑血管病患者；	Disease
 4)有严重的心血管疾病；	Disease
 3. BMI为19至24kg/m2，体重≥50Kg；	Multiple
